Imagem;mse;psnr;brisque
gl-0740.jpg;904.346622467041;18.567454399368867;18.01599311587799
gl-0398.jpg;407.2142333984375;22.032574113369296;10.929180356488104
gl-1035.jpg;815.3809394836426;19.01719805792278;15.603822680363663
gl-0513.jpg;1022.3828086853027;18.034668226317155;28.884395561682794
gl-0163.jpg;909.3427352905273;18.543527592838284;8.663301429648271
gl-1610.jpg;1075.1745681762695;17.816013776947454;15.188605198566364
gl-0325.jpg;933.9600982666016;18.42752038677223;22.815282877246062
gl-1568.jpg;1497.4322357177734;16.377331827746623;26.26713948230187
gl-0648.jpg;1145.9398231506348;17.539185487861086;15.053167414204921
gl-1277.jpg;706.4861183166504;19.639767280134205;10.301174059279873
gl-0351.jpg;661.0919647216797;19.928184823308193;22.197247124505083
gl-1109.jpg;1389.913444519043;16.700926050297802;39.53010410841736
gl-0942.jpg;1240.4560775756836;17.19498969610928;28.70694694424421
gl-0619.jpg;495.36478424072266;21.181552317580742;22.916252604415803
gl-1210.jpg;1096.6989402770996;17.729929370497395;23.445660805906954
gl-0207.jpg;1062.6318359375;17.86697537845982;31.86976820525294
gl-0145.jpg;719.4865531921387;19.560576792443833;29.183902730120025
gl-0708.jpg;1110.977237701416;17.673751998945853;18.696568431794475
gl-0111.jpg;1155.762638092041;17.50211709786451;22.18025253062453
gl-1561.jpg;861.6069412231445;18.77771171828256;21.900685419610994
gl-1424.jpg;954.6631507873535;18.33230201389391;21.78099937858562
gl-0203.jpg;969.5609931945801;18.26505225973417;4.596257924861419
gl-1009.jpg;1068.872947692871;17.841542752991334;28.260901976807617
gl-1485.jpg;1021.2184219360352;18.039617203516357;29.874240468442366
gl-0131.jpg;664.933464050293;19.903021706647955;10.82480183415916
gl-1270.jpg;810.0965042114258;19.045436027916963;17.601799411475184
gl-1509.jpg;1717.4882125854492;15.781865957632;34.20544956773344
gl-0136.jpg;1212.4182052612305;17.294279119044823;25.215403495108575
gl-0284.jpg;893.9438934326172;18.617700988250824;22.011144127666483
gl-1219.jpg;871.7782402038574;18.72674336146477;13.108721031095882
gl-0774.jpg;983.406135559082;18.2034744730309;29.476329688881123
gl-1288.jpg;1052.1900062561035;17.909861883340078;16.318344221918977
gl-1195.jpg;782.5482635498047;19.195692287746983;8.589602614650602
gl-0666.jpg;1162.5777854919434;17.476583406566586;28.720189587150088
gl-0556.jpg;987.3160552978516;18.186241614913015;9.111495351604589
gl-0999.jpg;1082.576271057129;17.78621857290672;25.60873500140471
gl-1047.jpg;624.9792594909668;20.1721475574477;20.810853544144464
gl-0088.jpg;780.1681938171387;19.208921200078453;11.154982191576408
