classe,imagem,mse,psnr,brisque
pituitary,pi-1108.jpg,5400.6712,10.8063,46.1962
pituitary,pi-1109.jpg,4521.6713,11.5778,45.5965
pituitary,pi-1110.jpg,4423.1793,11.6735,32.0747
pituitary,pi-1111.jpg,6959.4281,9.7051,13.9546
pituitary,pi-1112.jpg,5406.9377,10.8013,21.2289
pituitary,pi-1113.jpg,5574.4548,10.6688,21.8138
pituitary,pi-1114.jpg,5560.9211,10.6793,28.2366
pituitary,pi-1115.jpg,7394.002,9.442,12.4064
pituitary,pi-1116.jpg,7251.7056,9.5264,18.2894
pituitary,pi-1117.jpg,7810.6802,9.2039,13.4015
pituitary,pi-1118.jpg,5320.4944,10.8713,24.1722
pituitary,pi-1119.jpg,6196.6117,10.2093,22.9575
pituitary,pi-1120.jpg,5346.0764,10.8505,21.8503
pituitary,pi-1121.jpg,8510.7098,8.8311,20.4659
pituitary,pi-1122.jpg,6995.5165,9.6826,14.7535
pituitary,pi-1123.jpg,8647.7539,8.7618,16.3322
pituitary,pi-1124.jpg,4289.9418,11.8063,27.4599
pituitary,pi-1125.jpg,4733.9513,11.3786,38.9292
pituitary,pi-1126.jpg,6980.6699,9.6918,46.4198
pituitary,pi-1127.jpg,6523.751,9.9858,24.0408
pituitary,pi-1128.jpg,6116.4011,10.2658,19.5129
pituitary,pi-1129.jpg,6845.6744,9.7766,33.286
pituitary,pi-1130.jpg,6218.361,10.194,33.9305
pituitary,pi-1131.jpg,7733.2898,9.2472,15.9343
pituitary,pi-1132.jpg,6929.8025,9.7236,17.6057
pituitary,pi-1133.jpg,8466.2212,8.8539,13.569
pituitary,pi-1134.jpg,4547.2441,11.5533,38.8185
pituitary,pi-1135.jpg,6244.1133,10.1761,26.7259
pituitary,pi-1136.jpg,5743.5926,10.539,25.115
pituitary,pi-1137.jpg,4792.4988,11.3252,22.1795
pituitary,pi-1138.jpg,7246.4876,9.5295,17.2368
pituitary,pi-1139.jpg,8178.2186,9.0042,18.2975
pituitary,pi-1140.jpg,6442.5883,10.0402,27.1119
pituitary,pi-1141.jpg,5537.266,10.6978,21.9634
pituitary,pi-1142.jpg,7492.0162,9.3848,12.6289
pituitary,pi-1143.jpg,8171.6601,9.0077,12.8712
pituitary,pi-1144.jpg,6530.8887,9.9811,15.7948
pituitary,pi-1145.jpg,6566.766,9.9573,25.2911
pituitary,pi-1146.jpg,5922.3513,10.4059,23.142
pituitary,pi-1147.jpg,4960.1203,11.1759,19.9822
pituitary,pi-1148.jpg,4317.5328,11.7784,43.5886
pituitary,pi-1149.jpg,7223.1139,9.5436,12.8213
pituitary,pi-1150.jpg,5842.6144,10.4647,17.3939
pituitary,pi-1151.jpg,4365.5909,11.7304,43.5551
pituitary,pi-1152.jpg,6935.2033,9.7202,34.3012
pituitary,pi-1153.jpg,7818.2792,9.1997,6.5183
pituitary,pi-1154.jpg,7577.9525,9.3353,16.6362
pituitary,pi-1155.jpg,8122.1957,9.0341,21.9185
pituitary,pi-1156.jpg,7299.0007,9.4982,16.5214
pituitary,pi-1157.jpg,7733.8081,9.2469,23.2709
pituitary,pi-1158.jpg,6138.2477,10.2504,23.9873
pituitary,pi-1159.jpg,7996.2175,9.102,14.7598
pituitary,pi-1160.jpg,8900.77,8.6365,34.4078
pituitary,pi-1161.jpg,7651.4087,9.2934,21.353
pituitary,pi-1162.jpg,8102.5086,9.0446,30.8914
pituitary,pi-1163.jpg,4253.5715,11.8433,41.0357
pituitary,pi-1164.jpg,4914.109,11.2164,18.4871
pituitary,pi-1165.jpg,11068.2569,7.69,9.7336
pituitary,pi-1166.jpg,6654.6352,9.8996,23.089
pituitary,pi-1167.jpg,9235.1279,8.4764,22.7995
pituitary,pi-1168.jpg,7414.5544,9.43,11.5919
pituitary,pi-1169.jpg,8094.7055,9.0488,12.0134
pituitary,pi-1170.jpg,6045.6133,10.3164,11.8038
pituitary,pi-1171.jpg,7593.8459,9.3262,15.1248
pituitary,pi-1172.jpg,7045.9573,9.6514,9.9107
pituitary,pi-1173.jpg,7574.9306,9.337,15.3722
pituitary,pi-1174.jpg,7850.7634,9.1817,14.391
pituitary,pi-1175.jpg,7119.4262,9.6064,28.7931
pituitary,pi-1176.jpg,5287.4729,10.8983,19.062
pituitary,pi-1177.jpg,7219.2254,9.5459,8.61
pituitary,pi-1178.jpg,8935.3895,8.6197,30.0772
pituitary,pi-1179.jpg,7288.3105,9.5045,13.8135
pituitary,pi-1180.jpg,5586.7991,10.6592,14.8733
pituitary,pi-1181.jpg,6056.4321,10.3086,24.0862
pituitary,pi-1182.jpg,4800.6739,11.3178,21.9845
pituitary,pi-1183.jpg,6868.944,9.7619,10.0067
pituitary,pi-1184.jpg,5979.4923,10.3642,8.2367
pituitary,pi-1185.jpg,8887.1237,8.6432,12.6382
pituitary,pi-1186.jpg,6874.9082,9.7581,15.7113
pituitary,pi-1187.jpg,8027.7029,9.0849,16.8804
pituitary,pi-1188.jpg,6087.5427,10.2864,12.3324
pituitary,pi-1189.jpg,4671.9425,11.4358,17.2729
pituitary,pi-1190.jpg,4239.1319,11.858,33.6502
pituitary,pi-1191.jpg,8274.6095,8.9533,15.0958
pituitary,pi-1192.jpg,7690.7227,9.2711,43.5543
pituitary,pi-1193.jpg,8258.3312,8.9619,23.5936
pituitary,pi-1194.jpg,7290.1915,9.5034,14.9228
pituitary,pi-1195.jpg,8550.277,8.811,23.3385
pituitary,pi-1196.jpg,8250.5419,8.966,30.4813
pituitary,pi-1197.jpg,7575.1564,9.3369,13.024
pituitary,pi-1198.jpg,8128.953,9.0305,21.9377
pituitary,pi-1199.jpg,7240.0896,9.5334,21.6889
pituitary,pi-1200.jpg,8176.2604,9.0053,19.903
pituitary,pi-1201.jpg,5628.6403,10.6268,16.39
pituitary,pi-1202.jpg,5639.0708,10.6187,45.6345
pituitary,pi-1203.jpg,4834.9457,11.2869,32.448
pituitary,pi-1204.jpg,6030.2547,10.3274,19.2421
pituitary,pi-1205.jpg,5422.608,10.7887,40.137
pituitary,pi-1206.jpg,6549.1405,9.969,22.9511
pituitary,pi-1207.jpg,5759.3834,10.527,18.6779
pituitary,pi-1208.jpg,5711.9044,10.563,27.2434
pituitary,pi-1209.jpg,7592.1764,9.3271,11.8435
pituitary,pi-1210.jpg,6118.3865,10.2644,25.4576
pituitary,pi-1211.jpg,6813.7746,9.7969,16.5193
pituitary,pi-1212.jpg,7872.2011,9.1698,18.271
pituitary,pi-1213.jpg,5567.6629,10.6741,45.9529
pituitary,pi-1214.jpg,5098.1865,11.0566,25.4385
pituitary,pi-1215.jpg,9117.3336,8.5321,12.284
pituitary,pi-1216.jpg,6036.6608,10.3228,24.3835
pituitary,pi-1217.jpg,5794.9001,10.5003,25.2879
pituitary,pi-1218.jpg,4543.8629,11.5566,18.9106
pituitary,pi-1219.jpg,7393.9251,9.4421,13.9974
pituitary,pi-1220.jpg,6629.8071,9.9158,46.5661
pituitary,pi-1221.jpg,6045.7764,10.3163,19.4191
pituitary,pi-1222.jpg,6814.3427,9.7966,35.3111
pituitary,pi-1223.jpg,6976.1045,9.6947,15.8577
pituitary,pi-1224.jpg,7777.0104,9.2227,13.2682
pituitary,pi-1225.jpg,6412.9949,10.0602,28.2866
pituitary,pi-1226.jpg,6121.0,10.2626,22.4138
pituitary,pi-1227.jpg,5523.5571,10.7086,46.0784
pituitary,pi-1228.jpg,8499.3913,8.8369,21.4901
pituitary,pi-1229.jpg,8673.1147,8.7491,15.122
pituitary,pi-1230.jpg,4574.5561,11.5273,19.3138
pituitary,pi-1231.jpg,8437.5478,8.8686,15.7626
pituitary,pi-1232.jpg,6036.6608,10.3228,24.3835
pituitary,pi-1233.jpg,5339.5703,10.8557,47.384
pituitary,pi-1234.jpg,7130.5926,9.5995,10.6474
pituitary,pi-1235.jpg,8677.4793,8.7469,18.33
pituitary,pi-1236.jpg,7369.393,9.4565,17.0557
pituitary,pi-1237.jpg,7565.0658,9.3427,23.409
pituitary,pi-1238.jpg,4684.5864,11.4241,22.6559
pituitary,pi-1239.jpg,11169.4559,7.6505,15.8798
pituitary,pi-1240.jpg,4344.687,11.7512,41.2747
pituitary,pi-1241.jpg,5395.7359,10.8103,20.356
pituitary,pi-1242.jpg,7184.5725,9.5668,7.7316
pituitary,pi-1243.jpg,5420.2317,10.7906,22.8238
pituitary,pi-1244.jpg,10557.6423,7.8951,11.0565
pituitary,pi-1245.jpg,4007.6095,12.1019,37.5435
pituitary,pi-1246.jpg,5312.2048,10.8781,20.9829
pituitary,pi-1247.jpg,6673.2815,9.8874,21.3068
pituitary,pi-1248.jpg,6554.0986,9.9657,22.7724
pituitary,pi-1249.jpg,7402.746,9.4369,19.6506
pituitary,pi-1250.jpg,7807.2312,9.2058,28.7826
pituitary,pi-1251.jpg,5924.2848,10.4044,10.2398
pituitary,pi-1252.jpg,4789.5827,11.3278,19.2165
pituitary,pi-1253.jpg,8503.1852,8.835,26.6282
pituitary,pi-1254.jpg,7023.4202,9.6653,12.037
pituitary,pi-1255.jpg,7041.7832,9.654,17.3388
pituitary,pi-1256.jpg,3473.4849,12.7231,25.3723
pituitary,pi-1257.jpg,6640.369,9.9089,18.0673
pituitary,pi-1258.jpg,5382.5148,10.821,49.5577
pituitary,pi-1259.jpg,8323.7563,8.9276,27.9976
pituitary,pi-1260.jpg,8102.2241,9.0448,15.9176
pituitary,pi-1261.jpg,5517.1905,10.7136,14.5988
pituitary,pi-1262.jpg,5857.9353,10.4534,22.7187
pituitary,pi-1263.jpg,6089.6696,10.2849,10.9422
pituitary,pi-1264.jpg,6765.3021,9.8279,14.5736
pituitary,pi-1265.jpg,5296.2002,10.8912,23.3873
pituitary,pi-1266.jpg,5922.7506,10.4056,16.0023
pituitary,pi-1267.jpg,6056.4321,10.3086,24.0862
pituitary,pi-1268.jpg,6988.0176,9.6873,28.0091
pituitary,pi-1269.jpg,5550.1185,10.6878,19.756
pituitary,pi-1270.jpg,5229.1561,10.9465,21.2912
pituitary,pi-1271.jpg,9328.944,8.4325,17.0843
pituitary,pi-1272.jpg,6140.5844,10.2487,20.8198
pituitary,pi-1273.jpg,7228.221,9.5405,10.9674
pituitary,pi-1274.jpg,7333.8229,9.4775,11.3748
pituitary,pi-1275.jpg,5991.6769,10.3553,14.0461
pituitary,pi-1276.jpg,7902.449,9.1532,5.2872
pituitary,pi-1277.jpg,7462.6171,9.4019,13.9876
pituitary,pi-1278.jpg,4813.7588,11.306,25.5531
pituitary,pi-1279.jpg,5538.6433,10.6968,22.54
pituitary,pi-1280.jpg,6022.3261,10.3332,12.2934
pituitary,pi-1281.jpg,5486.1716,10.7381,19.3298
pituitary,pi-1282.jpg,7463.5491,9.4013,15.6782
pituitary,pi-1283.jpg,7150.8352,9.5872,27.0679
pituitary,pi-1284.jpg,4891.4138,11.2365,23.8067
pituitary,pi-1285.jpg,7224.0092,9.543,20.772
pituitary,pi-1286.jpg,5869.2355,10.445,17.0544
pituitary,pi-1287.jpg,4920.1971,11.211,21.1374
pituitary,pi-1288.jpg,6025.3275,10.331,11.6772
pituitary,pi-1289.jpg,9032.4494,8.5727,21.8271
pituitary,pi-1290.jpg,6591.4534,9.941,21.2064
pituitary,pi-1291.jpg,6466.4104,10.0242,28.3395
pituitary,pi-1292.jpg,5370.2418,10.8309,14.6779
pituitary,pi-1293.jpg,6274.7008,10.1549,20.057
pituitary,pi-1294.jpg,7392.3017,9.443,12.9197
pituitary,pi-1295.jpg,10695.7041,7.8387,15.2023
pituitary,pi-1296.jpg,8038.8557,9.0789,9.1904
pituitary,pi-1297.jpg,7245.4523,9.5301,10.3792
pituitary,pi-1298.jpg,7633.4775,9.3036,16.9926
pituitary,pi-1299.jpg,7354.3381,9.4654,14.6546
pituitary,pi-1300.jpg,6090.8584,10.284,17.2492
pituitary,pi-1301.jpg,5320.5275,10.8713,20.654
pituitary,pi-1302.jpg,5548.9593,10.6887,45.8518
pituitary,pi-1303.jpg,10354.2871,7.9796,10.9382
pituitary,pi-1304.jpg,6808.0102,9.8006,26.284
pituitary,pi-1305.jpg,6940.5512,9.7169,12.996
pituitary,pi-1306.jpg,6014.5382,10.3388,16.2091
pituitary,pi-1307.jpg,7856.1519,9.1787,17.2311
pituitary,pi-1308.jpg,6485.9579,10.0111,25.3839
pituitary,pi-1309.jpg,6146.468,10.2445,41.9963
pituitary,pi-1310.jpg,8450.985,8.8617,11.4611
pituitary,pi-1311.jpg,6443.8482,10.0394,12.7954
pituitary,pi-1312.jpg,6011.3415,10.3411,23.0507
pituitary,pi-1313.jpg,7028.5404,9.6622,13.4816
pituitary,pi-1314.jpg,6770.4885,9.8246,11.4978
pituitary,pi-1315.jpg,6145.3641,10.2453,40.2214
pituitary,pi-1316.jpg,5484.3798,10.7395,40.0627
pituitary,pi-1317.jpg,7102.0525,9.617,13.211
pituitary,pi-1318.jpg,4891.1529,11.2367,21.971
pituitary,pi-1319.jpg,6736.2206,9.8466,14.5828
pituitary,pi-1320.jpg,8063.7074,9.0655,9.5447
pituitary,pi-1321.jpg,5832.5307,10.4722,15.6089
pituitary,pi-1322.jpg,6629.6291,9.9159,45.7912
pituitary,pi-1323.jpg,5743.6125,10.539,21.1385
pituitary,pi-1324.jpg,7240.0557,9.5334,14.649
pituitary,pi-1325.jpg,5309.1587,10.8805,14.1134
pituitary,pi-1326.jpg,8935.2524,8.6197,14.653
pituitary,pi-1327.jpg,5761.0326,10.5258,23.0381
pituitary,pi-1328.jpg,7822.0942,9.1976,15.3239
pituitary,pi-1329.jpg,5465.5695,10.7544,18.8566
pituitary,pi-1330.jpg,5819.6053,10.4819,47.7162
pituitary,pi-1331.jpg,8052.2326,9.0716,20.5437
pituitary,pi-1332.jpg,7672.6035,9.2814,11.9912
pituitary,pi-1333.jpg,6060.0098,10.3061,20.0646
pituitary,pi-1334.jpg,6878.6833,9.7558,16.1145
pituitary,pi-1335.jpg,8169.42,9.0089,15.742
pituitary,pi-1336.jpg,6972.8389,9.6967,8.2194
pituitary,pi-1337.jpg,7078.7752,9.6312,14.1861
pituitary,pi-1338.jpg,6677.9522,9.8844,21.1883
pituitary,pi-1339.jpg,7137.7654,9.5952,18.1848
pituitary,pi-1340.jpg,7429.7121,9.4211,22.5335
pituitary,pi-1341.jpg,7282.4292,9.508,17.3463
pituitary,pi-1342.jpg,6615.297,9.9253,18.2578
pituitary,pi-1343.jpg,4667.2521,11.4402,16.4278
pituitary,pi-1344.jpg,8530.5968,8.821,17.5819
pituitary,pi-1345.jpg,6368.966,10.0901,20.1874
pituitary,pi-1346.jpg,5700.5096,10.5717,21.9096
pituitary,pi-1347.jpg,8062.0816,9.0663,17.9122
pituitary,pi-1348.jpg,5145.3847,11.0166,25.6688
pituitary,pi-1349.jpg,7422.6906,9.4252,12.9178
pituitary,pi-1350.jpg,6693.578,9.8742,22.1503
pituitary,pi-1351.jpg,6793.8994,9.8096,25.855
pituitary,pi-1352.jpg,6093.4918,10.2821,25.7889
pituitary,pi-1353.jpg,7479.2849,9.3922,15.8609
pituitary,pi-1354.jpg,7651.3486,9.2934,15.4364
pituitary,pi-1355.jpg,5755.5522,10.5299,18.9126
pituitary,pi-1356.jpg,5823.6287,10.4789,28.4047
pituitary,pi-1357.jpg,7056.493,9.6449,9.5723
pituitary,pi-1358.jpg,8083.7459,9.0547,13.2371
pituitary,pi-1359.jpg,5807.4358,10.491,23.4231
pituitary,pi-1360.jpg,7772.5346,9.2252,12.8411
pituitary,pi-1361.jpg,5453.0465,10.7644,23.837
pituitary,pi-1362.jpg,6554.1522,9.9656,19.266
pituitary,pi-1363.jpg,4824.2916,11.2965,43.2041
pituitary,pi-1364.jpg,5501.3231,10.7261,23.5518
pituitary,pi-1365.jpg,7845.3044,9.1847,11.5512
pituitary,pi-1366.jpg,7016.895,9.6694,13.0484
pituitary,pi-1367.jpg,5345.5629,10.8509,17.7067
pituitary,pi-1368.jpg,6481.0181,10.0144,11.5205
pituitary,pi-1369.jpg,5984.708,10.3604,20.4344
pituitary,pi-1370.jpg,7368.7405,9.4569,14.5902
pituitary,pi-1371.jpg,5888.4197,10.4308,23.9234
pituitary,pi-1372.jpg,5583.0681,10.6621,24.9676
pituitary,pi-1373.jpg,7825.8996,9.1955,13.0757
pituitary,pi-1374.jpg,8887.7395,8.6429,26.2448
pituitary,pi-1375.jpg,7661.6381,9.2876,15.78
pituitary,pi-1376.jpg,10021.9855,8.1213,15.3257
pituitary,pi-1377.jpg,7367.3245,9.4577,19.5913
pituitary,pi-1378.jpg,6340.8556,10.1093,13.7676
pituitary,pi-1379.jpg,5367.4532,10.8331,20.1882
pituitary,pi-1380.jpg,6469.2026,10.0223,22.4656
pituitary,pi-1381.jpg,6163.0062,10.2329,22.705
pituitary,pi-1382.jpg,5924.82,10.4041,19.8019
pituitary,pi-1383.jpg,8260.2435,8.9609,15.8547
pituitary,pi-1384.jpg,8291.8888,8.9443,21.1767
pituitary,pi-1385.jpg,7378.6474,9.451,18.5615
pituitary,pi-1386.jpg,4888.8666,11.2387,20.2111
pituitary,pi-1387.jpg,6632.5314,9.914,14.9244
pituitary,pi-1388.jpg,8195.1327,8.9952,17.3992
pituitary,pi-1389.jpg,6151.7942,10.2408,24.8558
pituitary,pi-1390.jpg,7644.2556,9.2975,13.5
pituitary,pi-1391.jpg,7929.9566,9.1381,11.2379
pituitary,pi-1392.jpg,5225.495,10.9495,19.0112
pituitary,pi-1393.jpg,9931.8068,8.1605,14.9242
pituitary,pi-1394.jpg,5250.6212,10.9287,30.1592
pituitary,pi-1395.jpg,5435.3247,10.7785,22.0542
pituitary,pi-1396.jpg,7786.5566,9.2173,12.0356
pituitary,pi-1397.jpg,9397.4999,8.4007,19.841
pituitary,pi-1398.jpg,7645.1293,9.297,14.3382
pituitary,pi-1399.jpg,5754.772,10.5305,22.3235
pituitary,pi-1400.jpg,6139.8719,10.2492,39.6858
pituitary,pi-1401.jpg,7061.9347,9.6416,11.2085
pituitary,pi-1402.jpg,7407.8354,9.4339,15.7201
pituitary,pi-1403.jpg,5261.1895,10.92,33.0307
pituitary,pi-1404.jpg,5738.8957,10.5425,21.9908
pituitary,pi-1405.jpg,5330.4677,10.8632,22.6074
pituitary,pi-1406.jpg,4907.9571,11.2218,27.7176
pituitary,pi-1407.jpg,7548.9927,9.3519,13.3442
pituitary,pi-1408.jpg,6795.1701,9.8088,45.1836
pituitary,pi-1409.jpg,7034.2974,9.6586,14.9032
pituitary,pi-1410.jpg,6989.8561,9.6861,14.8586
pituitary,pi-1411.jpg,6388.1798,10.077,48.0029
pituitary,pi-1412.jpg,6461.1987,10.0277,23.3737
pituitary,pi-1413.jpg,8321.5559,8.9288,13.8235
pituitary,pi-1414.jpg,7409.8696,9.4327,16.9411
pituitary,pi-1415.jpg,5446.199,10.7699,24.576
pituitary,pi-1416.jpg,6537.4846,9.9767,20.8148
pituitary,pi-1417.jpg,7216.5391,9.5475,17.9173
pituitary,pi-1418.jpg,4693.1792,11.4161,37.766
pituitary,pi-1419.jpg,7764.0999,9.2299,11.5387
pituitary,pi-1420.jpg,6063.603,10.3035,24.1657
pituitary,pi-1421.jpg,12072.1217,7.313,16.75
pituitary,pi-1422.jpg,7155.7707,9.5842,14.659
pituitary,pi-1423.jpg,7943.7869,9.1305,9.05
pituitary,pi-1424.jpg,5448.7794,10.7678,21.9376
pituitary,pi-1425.jpg,9453.3393,8.375,9.1239
pituitary,pi-1426.jpg,6961.2533,9.7039,18.3733
pituitary,pi-1427.jpg,5116.3617,11.0412,15.7618
pituitary,pi-1428.jpg,5195.684,10.9744,17.2604
pituitary,pi-1429.jpg,5767.2599,10.5211,24.0053
pituitary,pi-1430.jpg,6594.1718,9.9392,20.8926
pituitary,pi-1431.jpg,7416.9421,9.4286,12.9741
pituitary,pi-1432.jpg,5817.589,10.4834,18.809
pituitary,pi-1433.jpg,9309.2564,8.4417,21.4763
pituitary,pi-1434.jpg,4769.5258,11.3461,20.321
pituitary,pi-1435.jpg,7987.7061,9.1066,20.4705
pituitary,pi-1436.jpg,6690.6753,9.8761,14.8062
pituitary,pi-1437.jpg,6585.8648,9.9447,43.7168
pituitary,pi-1438.jpg,7262.5693,9.5199,15.1078
pituitary,pi-1439.jpg,6564.6979,9.9587,18.6415
pituitary,pi-1440.jpg,6340.9963,10.1092,19.2557
pituitary,pi-1441.jpg,7368.1204,9.4572,16.5902
pituitary,pi-1442.jpg,11486.8215,7.5288,8.9102
pituitary,pi-1443.jpg,7879.8317,9.1656,9.2939
pituitary,pi-1444.jpg,9507.8001,8.35,15.5925
pituitary,pi-1445.jpg,4986.2085,11.1531,19.4631
pituitary,pi-1446.jpg,8478.69,8.8475,19.0907
pituitary,pi-1447.jpg,8052.6887,9.0714,15.1942
pituitary,pi-1448.jpg,7024.9443,9.6644,19.6212
pituitary,pi-1449.jpg,8128.5427,9.0307,17.2235
pituitary,pi-1450.jpg,8566.5835,8.8027,25.9669
pituitary,pi-1451.jpg,6555.6361,9.9647,23.5517
pituitary,pi-1452.jpg,7335.5954,9.4764,10.876
pituitary,pi-1453.jpg,7622.4394,9.3099,7.3358
pituitary,pi-1454.jpg,6015.2597,10.3383,27.5213
pituitary,pi-1455.jpg,4986.2096,11.1531,39.4201
pituitary,pi-1456.jpg,6986.0128,9.6885,27.0855
pituitary,pi-1457.jpg,6421.3288,10.0546,19.0743
pituitary,pi-1458.jpg,6401.7511,10.0678,9.3637
pituitary,pi-1459.jpg,8192.1396,8.9968,11.1187
pituitary,pi-1460.jpg,5471.7783,10.7495,37.1311
pituitary,pi-1461.jpg,4917.7981,11.2131,36.0711
pituitary,pi-1462.jpg,3359.381,12.8682,47.2363
pituitary,pi-1463.jpg,4459.2797,11.6382,43.5037
pituitary,pi-1464.jpg,7849.3971,9.1824,4.1672
pituitary,pi-1465.jpg,6858.979,9.7682,30.3352
pituitary,pi-1466.jpg,8378.9391,8.8989,15.2629
pituitary,pi-1467.jpg,8684.1587,8.7435,18.477
pituitary,pi-1468.jpg,6879.5154,9.7552,15.1752
pituitary,pi-1469.jpg,3950.8899,12.1639,39.863
pituitary,pi-1470.jpg,4649.1766,11.457,28.092
pituitary,pi-1471.jpg,8124.0088,9.0331,9.165
pituitary,pi-1472.jpg,4299.5874,11.7965,39.497
pituitary,pi-1473.jpg,4492.4428,11.606,34.7803
pituitary,pi-1474.jpg,7180.4483,9.5693,20.9304
pituitary,pi-1475.jpg,4970.1298,11.1671,40.9594
pituitary,pi-1476.jpg,5095.4979,11.0589,19.9959
pituitary,pi-1477.jpg,8111.9133,9.0396,12.6928
pituitary,pi-1478.jpg,7839.8635,9.1877,13.4642
pituitary,pi-1479.jpg,6379.6714,10.0828,19.3525
pituitary,pi-1480.jpg,6215.6976,10.1959,20.0836
pituitary,pi-1481.jpg,7005.6455,9.6763,21.1072
pituitary,pi-1482.jpg,4851.9073,11.2717,33.3389
pituitary,pi-1483.jpg,5872.589,10.4425,42.0879
pituitary,pi-1484.jpg,8717.8488,8.7267,11.2078
pituitary,pi-1485.jpg,4608.6707,11.495,43.1056
pituitary,pi-1486.jpg,8391.6629,8.8923,20.499
pituitary,pi-1487.jpg,8248.114,8.9673,42.9591
pituitary,pi-1488.jpg,4651.1151,11.4552,38.7967
pituitary,pi-1489.jpg,4949.2947,11.1854,39.7662
pituitary,pi-1490.jpg,5043.1257,11.1038,30.7368
pituitary,pi-1491.jpg,3609.8162,12.556,38.5241
pituitary,pi-1492.jpg,7517.4307,9.3701,18.6171
pituitary,pi-1493.jpg,6090.1544,10.2845,22.3739
pituitary,pi-1494.jpg,5380.2501,10.8228,16.2415
pituitary,pi-1495.jpg,8093.2885,9.0496,14.8328
pituitary,pi-1496.jpg,5519.5095,10.7118,22.4962
pituitary,pi-1497.jpg,5905.0742,10.4186,24.7408
pituitary,pi-1498.jpg,6556.381,9.9642,18.4738
pituitary,pi-1499.jpg,4891.2324,11.2366,35.9779
pituitary,pi-1500.jpg,7320.9486,9.4851,16.8005
pituitary,pi-1501.jpg,2809.7573,13.6441,18.1842
pituitary,pi-1502.jpg,5110.9794,11.0458,38.7239
pituitary,pi-1503.jpg,8867.6663,8.6527,22.9903
pituitary,pi-1504.jpg,7025.6326,9.6639,21.7187
pituitary,pi-1505.jpg,6769.1503,9.8255,26.761
pituitary,pi-1506.jpg,5364.1782,10.8358,45.228
pituitary,pi-1507.jpg,8137.0418,9.0261,20.4095
pituitary,pi-1508.jpg,4946.785,11.1876,9.1271
pituitary,pi-1509.jpg,8091.5299,9.0505,16.6363
pituitary,pi-1510.jpg,8358.2894,8.9096,21.2403
pituitary,pi-1511.jpg,7253.1653,9.5255,11.8303
pituitary,pi-1512.jpg,4864.3722,11.2605,22.4201
pituitary,pi-1513.jpg,5725.8846,10.5524,21.1985
pituitary,pi-1514.jpg,5415.6695,10.7943,21.7401
pituitary,pi-1515.jpg,7085.5994,9.627,23.6625
pituitary,pi-1516.jpg,4416.7987,11.6797,33.2574
pituitary,pi-1517.jpg,6632.3759,9.9141,19.2666
pituitary,pi-1518.jpg,5233.4952,10.9429,34.6086
pituitary,pi-1519.jpg,11261.9908,7.6147,13.9865
pituitary,pi-1520.jpg,6199.6741,10.2071,42.6155
pituitary,pi-1521.jpg,4964.9392,11.1717,42.4134
pituitary,pi-1522.jpg,6433.3222,10.0465,14.1818
pituitary,pi-1523.jpg,8686.3699,8.7424,18.0862
pituitary,pi-1524.jpg,6891.3114,9.7478,16.754
pituitary,pi-1525.jpg,8269.6749,8.9559,21.5155
pituitary,pi-1526.jpg,5399.8524,10.807,22.3416
pituitary,pi-1527.jpg,7372.9409,9.4544,17.0381
pituitary,pi-1528.jpg,8476.4021,8.8487,19.8326
pituitary,pi-1529.jpg,4579.6762,11.5225,31.8228
pituitary,pi-1530.jpg,7523.971,9.3663,15.3145
pituitary,pi-1531.jpg,6451.8117,10.034,26.2972
pituitary,pi-1532.jpg,6885.6154,9.7514,25.2694
pituitary,pi-1533.jpg,10630.4792,7.8653,16.0848
pituitary,pi-1534.jpg,3579.0137,12.5932,35.4753
pituitary,pi-1535.jpg,5865.9451,10.4474,10.7207
pituitary,pi-1536.jpg,8724.8354,8.7232,17.5157
pituitary,pi-1537.jpg,5723.2082,10.5544,24.2341
pituitary,pi-1538.jpg,6938.9126,9.7179,11.89
pituitary,pi-1539.jpg,7033.4606,9.6591,14.2337
pituitary,pi-1540.jpg,7755.2734,9.2348,20.4156
pituitary,pi-1541.jpg,6135.3196,10.2524,6.798
pituitary,pi-1542.jpg,9448.3014,8.3773,25.2604
pituitary,pi-1543.jpg,7255.4505,9.5242,16.9533
pituitary,pi-1544.jpg,8895.8794,8.6389,18.7078
pituitary,pi-1545.jpg,7122.2569,9.6046,22.661
pituitary,pi-1546.jpg,4466.0142,11.6316,19.5045
pituitary,pi-1547.jpg,6356.8595,10.0984,16.7855
pituitary,pi-1548.jpg,6332.662,10.1149,17.7313
pituitary,pi-1549.jpg,7076.486,9.6326,14.9235
pituitary,pi-1550.jpg,6364.524,10.0931,22.7143
pituitary,pi-1551.jpg,7412.8543,9.4309,13.5093
pituitary,pi-1552.jpg,6690.2788,9.8764,24.5927
pituitary,pi-1553.jpg,6628.0395,9.917,12.2035
pituitary,pi-1554.jpg,6566.7983,9.9573,23.9359
pituitary,pi-1555.jpg,5784.3494,10.5083,18.4226
pituitary,pi-1556.jpg,4994.1525,11.1462,24.5219
pituitary,pi-1557.jpg,5332.9252,10.8611,23.8795
pituitary,pi-1558.jpg,5607.8434,10.6428,16.2672
pituitary,pi-1559.jpg,8331.9374,8.9233,11.1119
pituitary,pi-1560.jpg,5902.8313,10.4202,12.7356
pituitary,pi-1561.jpg,7069.8407,9.6367,30.0345
pituitary,pi-1562.jpg,9934.4851,8.1593,14.3709
